0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
23.7571428571,23.8357142857,24.2964285714,23.8321428571,23.7464285714,23.7464285714,24.025,23.775,24.2107142857,24.3107142857,24.1571428571,23.7678571429,23.8,23.6714285714,24.2428571429,23.6035714286,23.4428571429,23.2392857143,23.9892857143,23.2392857143,22.9821428571,22.8464285714,22.825,22.7678571429,23.2821428571,22.5571428571,22.775,22.6964285714,22.7821428571,22.8357142857,23.5107142857,23.3892857143,23.3607142857,23.2071428571,22.6321428571,23.6,23.0964285714,22.9178571429,23.3892857143,23.15,22.8214285714,22.9035714286,22.9857142857,23.0714285714,24.9392857143,22.8964285714,22.0928571429,22.2571428571,22.2071428571,22.2678571429,22.2464285714,22.3107142857,22.1785714286
23.5464285714,24.0714285714,24.1392857143,24.0535714286,23.7357142857,23.5464285714,23.625,23.7714285714,24.0214285714,24.2428571429,24.5035714286,24.1357142857,23.8571428571,23.9392857143,24.6785714286,23.6464285714,23.3035714286,23.3785714286,24.1,23.3571428571,22.9285714286,22.7678571429,22.6964285714,22.7535714286,23.25,22.5428571429,22.7178571429,22.8142857143,22.6392857143,22.8,23.5535714286,23.4,23.375,23.4,22.7178571429,23.5785714286,23.1392857143,22.8285714286,23.3392857143,22.9857142857,22.9678571429,22.7428571429,22.9428571429,22.8785714286,24.9142857143,22.7607142857,22.2428571429,22.3857142857,22.3535714286,22.35,22.3821428571,22.2642857143,22.0571428571
23.8285714286,23.925,23.9428571429,23.8321428571,23.4607142857,23.1678571429,23.575,23.5892857143,24.1464285714,24.1071428571,24.7428571429,24.0107142857,23.9142857143,23.9928571429,24.325,23.9714285714,23.2,23.1428571429,24.1571428571,23.3892857143,22.9035714286,22.5857142857,22.6214285714,22.3928571429,23.2178571429,22.6107142857,22.6,22.7642857143,22.5035714286,23.0642857143,23.9464285714,23.1821428571,23.2821428571,23.3785714286,22.575,23.7142857143,23.0892857143,22.8678571429,23.375,22.9357142857,22.7857142857,22.7107142857,22.7571428571,23.1357142857,24.625,22.8178571429,22.425,22.3107142857,22.4892857143,22.2392857143,22.6714285714,22.2392857143,22.175
23.6214285714,24.25,24.2035714286,23.825,22.7285714286,23.6428571429,23.4714285714,23.675,23.9,24.1821428571,24.3642857143,24.0785714286,23.7642857143,24.3107142857,24.0678571429,23.6892857143,23.15,23.1428571429,23.8392857143,23.5285714286,22.8964285714,22.725,22.7892857143,22.1428571429,23.4857142857,22.7821428571,22.6392857143,22.4464285714,22.6321428571,22.9178571429,23.6714285714,23.3178571429,23.3607142857,23.4357142857,22.65,23.5535714286,23.15,22.8321428571,23.3714285714,23.0607142857,22.8607142857,22.7142857143,22.8928571429,23.0535714286,24.5392857143,23.0571428571,22.5178571429,22.3178571429,22.3642857143,22.1785714286,22.7571428571,22.4285714286,21.9642857143
23.6357142857,24.2357142857,24.4321428571,23.6678571429,23.4714285714,24.2892857143,23.3892857143,23.5857142857,23.6964285714,24.3607142857,24.3178571429,24.6892857143,23.5392857143,24.45,24.4357142857,23.6,22.8214285714,23.2714285714,23.9678571429,23.3928571429,22.9678571429,22.8571428571,22.8535714286,22.2321428571,23.3821428571,22.7,22.6535714286,22.2857142857,22.65,22.9928571429,23.4678571429,23.3785714286,23.3785714286,23.325,22.5535714286,23.375,23.0714285714,22.9214285714,23.2357142857,23.2035714286,22.9071428571,22.775,22.7392857143,22.875,24.1642857143,23.0035714286,22.3428571429,22.4142857143,22.2785714286,22.4142857143,22.8464285714,22.3535714286,21.8857142857
23.7964285714,24.2607142857,24.1928571429,23.4321428571,23.9821428571,25.075,23.4357142857,23.6142857143,24.0678571429,24.2642857143,24.0214285714,24.5571428571,23.9821428571,24.2535714286,24.25,23.8071428571,22.8642857143,23.375,23.9107142857,23.6607142857,22.8214285714,22.7464285714,22.5035714286,22.5178571429,23.4714285714,22.5107142857,22.7678571429,22.4285714286,22.4607142857,22.7892857143,23.6142857143,23.3321428571,23.5428571429,23.3857142857,22.5785714286,23.7392857143,23.1214285714,23.025,23.1964285714,23.2142857143,22.8464285714,22.6964285714,22.9642857143,23.1821428571,24.0892857143,23.1785714286,22.1357142857,22.2321428571,22.175,22.4,22.4035714286,22.4892857143,22.1035714286
23.6714285714,24.6285714286,24.675,23.45,24.5928571429,24.6857142857,23.4035714286,24.0392857143,24.0,24.0964285714,24.0857142857,24.2357142857,23.6821428571,24.55,23.9821428571,23.6214285714,22.6071428571,23.4857142857,24.0071428571,23.7,22.1678571429,22.8678571429,22.6178571429,22.8714285714,23.5,22.7928571429,22.7035714286,22.4785714286,22.4857142857,23.0392857143,23.9178571429,23.3678571429,23.5464285714,23.5535714286,22.5321428571,23.5392857143,22.9928571429,22.8464285714,23.0571428571,22.9857142857,22.7821428571,22.925,22.8857142857,23.0821428571,24.125,23.1142857143,22.2678571429,22.3285714286,22.1214285714,22.25,22.5571428571,22.3892857143,22.125
23.7142857143,24.55,24.5,23.6,24.1892857143,24.425,23.3357142857,23.7857142857,23.9321428571,24.1285714286,24.4178571429,24.3464285714,23.7642857143,24.5357142857,24.3035714286,23.2107142857,22.325,23.2821428571,24.1214285714,23.6,22.3821428571,22.6642857143,22.8285714286,22.5928571429,23.625,22.8,22.6928571429,22.3321428571,22.45,23.1928571429,23.8714285714,23.1178571429,23.2214285714,23.2714285714,22.5821428571,24.0178571429,23.1107142857,22.7678571429,23.1642857143,22.7964285714,23.05,22.5107142857,22.9678571429,23.2428571429,24.225,22.7928571429,22.0642857143,22.3714285714,22.3428571429,22.3642857143,22.6464285714,22.2571428571,21.8821428571
23.9428571429,25.1392857143,24.6071428571,23.4785714286,24.0892857143,24.0607142857,23.4857142857,23.7678571429,24.0035714286,24.1964285714,24.2821428571,24.7642857143,24.0428571429,24.2428571429,24.2035714286,23.4214285714,22.2178571429,23.2357142857,24.0964285714,23.6178571429,22.4857142857,22.7285714286,22.8392857143,22.6785714286,23.6178571429,22.3285714286,22.6642857143,22.6107142857,22.475,23.0964285714,23.7428571429,23.2928571429,23.3214285714,23.7321428571,22.8964285714,23.9678571429,23.1678571429,22.9678571429,23.0892857143,22.6785714286,22.9357142857,22.7392857143,22.7464285714,23.3821428571,24.25,22.9428571429,22.2107142857,22.1928571429,22.1607142857,22.2642857143,22.8214285714,22.3678571429,21.95
23.9607142857,25.1785714286,24.3678571429,23.7035714286,24.0857142857,23.9035714286,23.2071428571,23.8178571429,24.1142857143,24.2428571429,24.1428571429,24.7464285714,23.725,24.6785714286,24.0142857143,23.4428571429,22.6857142857,23.55,23.925,23.5821428571,22.6821428571,22.6642857143,22.7392857143,22.6035714286,23.7714285714,22.0821428571,23.0142857143,22.9,22.0678571429,22.8142857143,24.0535714286,23.4392857143,23.5857142857,23.5392857143,22.55,23.9928571429,23.2392857143,22.8571428571,23.1464285714,22.7,23.0678571429,22.5464285714,22.7285714286,23.4107142857,24.6892857143,22.9071428571,22.1285714286,22.2964285714,22.15,22.4535714286,22.7464285714,22.4357142857,22.0392857143
