0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
16.1303288672,16.2655298417,16.4336175396,16.1656516443,16.1510353228,16.2582216809,16.2886723508,16.1680876979,16.1680876979,16.2192448234,16.2704019488,16.5408038977,16.4238733252,16.1534713764,16.3995127893,16.0414129111,15.6954933009,15.7088915956,16.3459196102,16.2143727162,15.8416565164,15.7746650426,15.7295980512,15.6565164434,16.0889159562,15.7088915956,15.730816078,15.7673568819,15.5846528624,15.7429963459,16.4713763703,15.9805115713,16.1583434836,15.8976857491,15.6552984166,16.0572472594,15.8392204629,15.6735688185,15.9354445798,15.9183922046,15.7819732034,15.6796589525,15.7015834348,15.9902557856,16.9269183922,15.8453105968,15.371498173,15.4177831912,15.5249695493,15.3617539586,15.5200974421,15.4920828258,15.4859926918
16.0548112058,16.2484774665,16.2594397077,16.1863580999,16.065773447,16.0426309379,16.0803897686,16.077953715,16.0803897686,16.2533495737,16.227771011,16.5274056029,16.3495736906,16.2545676005,16.4287454324,16.0073081608,15.7381242387,15.706455542,16.3203410475,16.1656516443,15.8075517661,15.7637028015,15.7405602923,15.6760048721,16.0742996346,15.71863581,15.5846528624,15.7795371498,15.6735688185,15.7332521315,16.4287454324,16.0243605359,16.0621193666,16.0048721072,15.6321559074,16.1595615104,15.8855054811,15.6053593179,15.8453105968,16.0085261876,15.7941534714,15.6601705238,15.7283800244,15.8514007308,16.8465286236,15.7746650426,15.3641900122,15.43727162,15.5200974421,15.4701583435,15.5822168088,15.5054811206,15.365408039
16.0414129111,16.3556638246,16.3337393423,16.1936662607,16.1035322777,15.9390986602,16.0742996346,16.0962241169,15.9853836784,16.2436053593,16.2618757613,16.5797807552,16.3873325213,16.2716199756,16.4652862363,16.0584652862,15.7503045067,15.7661388551,16.4628501827,16.2070645554,15.7600487211,15.6004872107,15.7758830694,15.4360535932,16.1485992692,15.6565164434,15.6248477467,15.6394640682,15.556638246,15.7819732034,16.4628501827,16.006090134,16.0109622412,16.0694275274,15.6224116931,16.15590743,15.8136419001,15.7442143727,15.8708891596,15.8367844093,15.6053593179,15.6321559074,15.6358099878,15.9415347138,16.7527405603,15.802679659,15.4007308161,15.4591961023,15.5200974421,15.4080389769,15.6479902558,15.5274056029,15.3946406821
16.1047503045,16.3702801462,16.3922046285,16.0475030451,15.8002436054,16.0962241169,15.9975639464,16.0450669915,15.9987819732,16.2228989038,16.2314250914,16.5676004872,16.3617539586,16.3629719854,16.3617539586,16.0353227771,15.6358099878,15.706455542,16.3300852619,16.1632155907,15.7332521315,15.6808769793,15.8148599269,15.287454324,16.1814859927,15.6674786845,15.772228989,15.5883069428,15.5992691839,15.7442143727,16.3982947625,16.065773447,16.1485992692,15.8708891596,15.5188794153,16.1364190012,15.8428745432,15.6784409257,15.8721071864,15.7953714982,15.6906211937,15.6382460414,15.7356881851,15.9719853837,16.5261875761,15.8160779537,15.5383678441,15.5115712546,15.484774665,15.4384896468,15.7088915956,15.5432399513,15.3848964677
16.084043849,16.4141291108,16.5286236297,16.1485992692,16.0401948843,16.574908648,16.0207064555,16.1473812424,16.0085261876,16.2911084044,16.3215590743,16.6370280146,16.1985383678,16.4713763703,16.3276492083,16.0012180268,15.6065773447,15.7040194884,16.371498173,16.1412911084,15.7478684531,15.6845310597,15.7356881851,15.3154689403,16.0523751523,15.7405602923,15.7454323995,15.5883069428,15.5724725944,15.8172959805,16.353227771,15.9524969549,16.1047503045,15.9805115713,15.6187576127,16.0267965895,15.868453106,15.7113276492,15.8514007308,15.7758830694,15.6906211937,15.6272838002,15.6894031669,15.9366626066,16.4043848965,15.8611449452,15.4421437272,15.4482338611,15.5615103532,15.5408038977,15.8550548112,15.4409257004,15.3848964677
16.0499390987,16.28136419,16.4202192448,16.0341047503,16.3495736906,16.84409257,15.928136419,16.0669914738,16.0024360536,16.3398294762,16.0913520097,16.6808769793,16.2472594397,16.4202192448,16.3641900122,15.9695493301,15.634591961,15.850182704,16.3032886724,16.2728380024,15.6967113276,15.6857490865,15.71863581,15.4397076736,16.1778319123,15.7478684531,15.6419001218,15.5444579781,15.646772229,15.8124238733,16.3520097442,15.9196102314,16.0852618758,15.9354445798,15.6138855055,16.1059683313,15.8380024361,15.6930572473,15.8952496955,15.7917174178,15.7332521315,15.5176613886,15.7222898904,15.9573690621,16.3142509135,15.9110840438,15.3848964677,15.484774665,15.5176613886,15.4080389769,15.634591961,15.3970767357,15.4226552984
16.1619975639,16.5140073082,16.4579780755,16.0,16.5992691839,16.7259439708,15.9951278928,16.1766138855,15.9415347138,16.2740560292,16.059683313,16.5578562728,16.2959805116,16.5347137637,16.3045066991,16.053593179,15.3946406821,15.790499391,16.2545676005,16.2740560292,15.4214372716,15.8002436054,15.7710109622,15.4677222899,16.1485992692,15.7637028015,15.7088915956,15.503045067,15.6662606577,15.7819732034,16.4543239951,16.0548112058,16.1936662607,15.9451887942,15.6175395859,16.0341047503,15.8599269184,15.7149817296,15.856272838,15.8002436054,15.7478684531,15.6747868453,15.6333739342,15.9707673569,16.1473812424,15.9001218027,15.3727161998,15.4872107186,15.4165651644,15.4141291108,15.6918392205,15.4177831912,15.3495736906
16.0901339829,16.4933008526,16.4056029233,16.1035322777,16.5200974421,16.4701583435,15.9232643118,16.1619975639,15.993909866,16.2728380024,16.1644336175,16.56272838,16.3422655298,16.568818514,16.341047503,15.9110840438,15.3203410475,15.8233861145,16.3276492083,16.2959805116,15.425091352,15.7283800244,15.7868453106,15.4920828258,16.2070645554,15.6455542022,15.8294762485,15.4713763703,15.5481120585,15.8891595615,16.443361754,15.934226553,16.0998781973,15.9049939099,15.6699147381,16.2448233861,15.868453106,15.6991473812,15.856272838,15.6820950061,15.8112058465,15.5408038977,15.6857490865,15.9817295981,15.9330085262,15.8891595615,15.3922046285,15.4494518879,15.5054811206,15.5079171742,15.6674786845,15.3861144945,15.3544457978
16.1510353228,16.6686967113,16.4238733252,15.993909866,16.3398294762,16.3203410475,16.0426309379,16.1352009744,16.0621193666,16.2472594397,16.1680876979,16.7052375152,16.3179049939,16.3995127893,16.4080389769,15.8781973203,15.3459196102,15.7953714982,16.3166869671,16.3179049939,15.4665042631,15.7332521315,15.7393422655,15.6114494519,16.3191230207,15.5456760049,15.7515225335,15.7149817296,15.5213154689,15.9780755177,16.4482338611,15.9646772229,16.1059683313,15.9196102314,15.6686967113,16.215590743,15.8830694275,15.7746650426,15.8124238733,15.7369062119,15.706455542,15.6820950061,15.6845310597,16.012180268,16.0487210719,15.8538367844,15.3922046285,15.5066991474,15.4141291108,15.4567600487,15.7576126675,15.5639464068,15.371498173
16.1863580999,16.8063337393,16.3313032887,16.2119366626,16.3641900122,16.2131546894,15.9049939099,16.0511571255,16.059683313,16.3361753959,16.2180267966,16.778319123,16.2594397077,16.4287454324,16.2911084044,15.9208282582,15.3130328867,15.7917174178,16.3641900122,16.2947624848,15.5529841657,15.7088915956,15.7710109622,15.5943970767,16.2825822168,15.4616321559,15.7088915956,15.7466504263,15.4263093788,15.8270401949,16.4652862363,16.006090134,16.1595615104,16.0365408039,15.6638246041,16.1303288672,15.9817295981,15.6321559074,15.7417783191,15.7600487211,15.7795371498,15.6626065773,15.7478684531,16.0450669915,16.3045066991,15.8160779537,15.2959805116,15.496954933,15.4689403167,15.5456760049,15.7332521315,15.5529841657,15.3580998782
